PlayerID,Age_Group,Gender,Country,Subscription_Tier,Avg_Session_Min,Total_Hours_Played,Games_Owned,Total_Spend_USD,Joined_Year,Churn_Flag,Preferred_Genre,Preferred_Device,Friends_Count,Achievement_Points
3028,55+,Male,UAE,Free,112.0,289.1,17,4.46,2020,1,RPG,Mobile,441,26989
3029,18-24,Female,Turkey,Free,11.7,138.5,106,549.78,2021,0,Strategy,Handheld,411,33001
3030,55+,Male,UAE,Ultimate,68.4,109.7,63,12.97,2017,0,Fighting,Console,401,3505
3031,18-24,Male,Saudi Arabia,Premium,20.0,382.2,79,3.07,2017,0,Simulation,Console,347,6390
3032,18-24,Male,Saudi Arabia,Free,16.9,90.6,108,46.67,2024,0,Adventure,Console,362,30928
3033,13-17,Male,Netherlands,Basic,75.1,95.2,5,92.88,2024,1,Adventure,Mobile,150,10437
3034,13-17,Male,USA,Ultimate,16.3,848.2,46,398.12,2023,0,Shooter,Console,310,43110
3035,25-34,Female,Brazil,Free,44.8,84.3,106,78.82,2024,1,Puzzle,Handheld,359,7027
3036,25-34,Male,Russia,Free,22.4,174.7,52,218.82,2024,0,Fighting,Console,287,48758
3037,18-24,Male,Mexico,Ultimate,5.0,59.6,97,220.25,2023,0,Adventure,PC,385,18674
3038,25-34,Male,USA,Basic,48.5,202.5,94,190.18,2017,0,Puzzle,Console,318,47913
3039,18-24,Female,Italy,Basic,36.6,297.9,80,9.97,2023,0,Simulation,Handheld,161,11341
3040,25-34,Male,Turkey,Free,7.2,1118.2,36,117.5,2017,0,Simulation,Mobile,370,20636
3041,18-24,Male,Turkey,Ultimate,18.9,48.2,101,6.84,2018,1,Simulation,Console,388,6192
3042,35-44,Male,Canada,Premium,7.8,26.1,105,1087.45,2017,0,Action,PC,393,2828
3043,35-44,Female,USA,Basic,59.5,107.8,49,155.47,2019,0,Sports,PC,298,4647
3044,25-34,Male,Poland,Free,100.5,70.8,38,21.39,2018,1,Puzzle,Handheld,437,49117
3045,18-24,Male,Turkey,Basic,65.3,145.7,88,95.95,2023,0,Simulation,Console,498,34197
3046,18-24,Male,Russia,Free,73.1,277.7,89,11.99,2016,0,Shooter,Console,306,47890
3047,35-44,Prefer not to say,Mexico,Free,21.9,2248.5,27,5.3,2024,0,Strategy,Console,165,41537
3048,18-24,Male,Spain,Free,51.3,86.3,69,203.4,2022,0,Strategy,PC,15,49195
3049,18-24,Female,UAE,Free,32.9,10.5,50,12.54,2017,1,Adventure,Mobile,139,25783
3050,13-17,Male,UK,Ultimate,38.4,111.5,113,41.62,2023,0,Fighting,Console,314,9171
3051,25-34,Male,Japan,Free,71.2,226.0,85,74.32,2016,0,Adventure,PC,122,22776
3052,25-34,Male,Germany,Basic,84.8,46.4,43,41.53,2021,0,Racing,Mobile,448,150
3053,35-44,Male,Saudi Arabia,Free,24.2,196.5,99,11.68,2020,1,Fighting,Handheld,300,8470
3054,18-24,Male,India,Premium,10.7,175.0,70,59.8,2022,0,Shooter,Handheld,209,42169
3055,18-24,Male,Mexico,Free,28.5,202.7,9,68.17,2017,0,Adventure,PC,306,2220
3056,35-44,Male,Mexico,Basic,27.8,383.6,109,201.74,2020,0,Puzzle,PC,38,41747
3057,35-44,Female,South Korea,Premium,41.6,134.4,91,2137.38,2016,1,Strategy,Console,144,40890
3058,18-24,Prefer not to say,USA,Ultimate,64.5,286.3,65,2.82,2024,0,Action,Handheld,422,14688
3059,25-34,Male,Brazil,Premium,7.2,17.1,30,16.48,2024,1,Shooter,Console,242,25563
3060,18-24,Female,UAE,Free,19.4,46.8,15,76.28,2021,0,Action,Console,485,21102
3061,45-54,Non-binary,China,Free,15.3,98.5,32,248.68,2017,0,RPG,Handheld,188,26882
3062,13-17,Female,Australia,Premium,90.1,44.4,84,91.79,2019,0,Simulation,Handheld,284,24771
3063,45-54,Male,Italy,Free,28.0,149.6,4,294.27,2017,1,Adventure,Handheld,81,29359
3064,25-34,Female,Germany,Basic,22.0,98.2,60,5.93,2024,0,Adventure,Mobile,378,23352
3065,25-34,Male,Brazil,Ultimate,50.9,86.0,55,33.9,2015,0,Strategy,Console,433,4561
3066,<13,Male,Australia,Premium,20.6,428.6,34,489.02,2015,1,Puzzle,Console,135,33482
3067,25-34,Male,Turkey,Premium,32.7,164.1,112,15.02,2024,0,RPG,Handheld,113,25447
3068,18-24,Male,Canada,Premium,141.4,40.4,61,0.71,2018,0,Shooter,Handheld,352,27975
3069,13-17,Male,France,Basic,138.2,72.0,38,16.04,2019,1,Shooter,Handheld,314,6128
3070,25-34,Male,Netherlands,Premium,23.9,366.5,84,105.21,2015,0,Fighting,Handheld,83,18544
3071,55+,Female,India,Free,28.6,188.6,111,49.1,2024,0,Sports,Handheld,387,8707
3072,25-34,Male,South Korea,Ultimate,20.2,623.4,51,7.95,2017,0,Fighting,Mobile,396,33126
3073,25-34,Male,Brazil,Free,7.1,409.9,58,18.5,2017,0,Fighting,PC,357,15380
3074,13-17,Male,China,Basic,75.9,93.0,92,7.42,2016,0,Action,Console,91,41927
3075,18-24,Male,Spain,Free,229.8,831.0,103,8.85,2020,0,Simulation,PC,201,1150
3076,13-17,Female,UAE,Free,23.2,917.2,25,14.61,2016,1,Simulation,Mobile,361,20319
3077,25-34,Prefer not to say,UK,Basic,17.2,17.4,11,63.96,2018,0,Simulation,Console,382,3920
3078,45-54,Male,Italy,Free,26.6,154.2,114,1.52,2019,0,Shooter,Handheld,407,19891
3079,25-34,Male,Australia,Basic,35.4,76.7,8,423.52,2017,0,Shooter,Mobile,448,3106
3080,13-17,Female,South Korea,Basic,13.4,108.6,34,46.75,2015,0,Strategy,Mobile,116,21820
3081,18-24,Male,South Korea,Basic,22.9,55.7,27,10.38,2015,0,Racing,Handheld,221,47298
3082,25-34,Female,South Korea,Free,74.6,48.0,108,12.68,2015,0,Simulation,Handheld,127,44392
3083,18-24,Male,Saudi Arabia,Basic,36.7,437.6,22,21.07,2020,0,Simulation,PC,359,26488
3084,35-44,Male,China,Premium,91.5,36.5,62,55.11,2018,1,RPG,Console,222,18988
3085,35-44,Male,China,Free,44.3,166.0,72,68.51,2020,0,Fighting,Mobile,220,38030
3086,25-34,Male,Germany,Basic,13.9,29.4,97,40.82,2015,0,Adventure,Handheld,317,42675
3087,18-24,Male,Saudi Arabia,Basic,20.9,680.8,39,17.58,2019,1,Puzzle,Mobile,199,22314
3088,18-24,Female,USA,Premium,40.4,153.9,73,53.71,2015,0,Racing,Console,284,43612
3089,13-17,Female,Mexico,Premium,13.5,363.0,118,2.43,2018,0,Simulation,Handheld,158,9441
3090,18-24,Female,Russia,Free,12.2,187.6,22,8.82,2023,0,Sports,Handheld,318,36125
3091,18-24,Female,Italy,Premium,12.8,109.5,73,19.8,2020,0,Racing,Console,255,7951
3092,25-34,Male,Germany,Premium,50.0,161.1,31,7.29,2018,0,Adventure,Handheld,277,38390
3093,25-34,Female,UAE,Premium,24.7,905.8,34,39.33,2024,0,Simulation,Console,179,28240
3094,13-17,Male,Spain,Basic,85.3,50.6,68,7.34,2021,0,Adventure,Handheld,464,31860
3095,18-24,Female,Turkey,Premium,16.2,7.0,110,713.05,2024,0,Shooter,Console,389,41809
3096,18-24,Male,Netherlands,Basic,4.6,57.7,78,6.13,2024,0,Fighting,Mobile,440,20216
3097,13-17,Female,Canada,Premium,29.8,34.8,59,526.82,2015,0,Strategy,Console,375,12918
3098,35-44,Female,South Korea,Ultimate,123.7,474.2,8,2.7,2015,0,Simulation,PC,336,48491
3099,<13,Male,Poland,Ultimate,34.0,120.2,53,1105.07,2019,0,Puzzle,Mobile,472,29802
3100,18-24,Male,Poland,Basic,11.0,400.6,105,131.1,2021,0,RPG,Mobile,134,37913
3101,13-17,Male,India,Premium,9.0,154.2,99,179.0,2023,0,Racing,Handheld,96,26876
3102,35-44,Male,Japan,Free,86.3,150.0,86,7.04,2023,0,Racing,Handheld,234,33475
3103,25-34,Female,Russia,Free,17.4,180.7,54,33.65,2024,0,Fighting,PC,9,26636
3104,18-24,Non-binary,USA,Basic,113.7,876.6,115,37.11,2022,1,Fighting,Mobile,338,34570
3105,25-34,Male,France,Premium,55.9,185.6,70,46.94,2016,0,Adventure,Handheld,177,18541
3106,35-44,Male,South Korea,Free,17.9,561.7,97,368.3,2015,0,Shooter,PC,199,45234
3107,45-54,Female,France,Basic,84.2,520.2,117,154.0,2017,0,Strategy,Console,327,5527
3108,18-24,Male,USA,Free,15.8,122.0,18,42.58,2015,0,Adventure,Console,265,6037
3109,45-54,Male,Poland,Basic,10.4,135.8,8,244.36,2015,0,Adventure,PC,102,15453
3110,45-54,Female,Mexico,Premium,16.6,94.3,7,322.05,2022,0,Action,Console,186,13682
3111,45-54,Female,Poland,Premium,61.3,692.2,96,23.29,2017,0,Action,Console,497,18388
3112,25-34,Male,Russia,Free,82.3,48.0,7,22.29,2016,0,Racing,Mobile,50,7071
3113,25-34,Male,Netherlands,Ultimate,24.1,62.3,10,1397.64,2020,0,Strategy,Mobile,104,42601
3114,18-24,Female,Italy,Premium,7.4,106.5,36,38.1,2015,0,Simulation,Console,352,7330
3115,35-44,Female,Germany,Premium,9.5,37.4,62,20.81,2016,1,Adventure,Console,274,31070
3116,25-34,Female,Saudi Arabia,Premium,14.1,73.0,114,43.3,2018,0,Shooter,PC,228,43187
3117,25-34,Male,Mexico,Ultimate,11.8,580.1,51,273.61,2021,0,Action,Mobile,104,17522
3118,18-24,Non-binary,Saudi Arabia,Premium,40.9,324.3,95,160.38,2016,1,Adventure,PC,305,7290
3119,35-44,Male,Turkey,Basic,156.1,89.6,31,45.22,2018,0,Adventure,Mobile,56,25386
3120,35-44,Female,Italy,Free,62.6,388.9,10,136.64,2018,0,RPG,PC,15,26811
3121,13-17,Female,UAE,Premium,13.4,1805.0,84,79.47,2022,0,Adventure,Handheld,394,28644
3122,35-44,Male,Australia,Basic,19.0,216.1,115,44.11,2021,1,Puzzle,PC,95,40865
3123,25-34,Non-binary,Germany,Basic,22.2,816.0,35,34.81,2021,0,Fighting,Handheld,193,37705
3124,35-44,Male,Mexico,Free,45.2,412.4,29,68.17,2023,1,Puzzle,Console,13,19831
3125,18-24,Male,UAE,Basic,116.4,104.2,94,29.25,2017,0,Puzzle,Mobile,243,9840
3126,18-24,Female,Poland,Basic,22.8,188.1,49,60.7,2017,1,Puzzle,Mobile,37,18085
3127,45-54,Female,Brazil,Premium,113.4,279.1,31,50.69,2024,0,RPG,Handheld,67,6100
3128,18-24,Female,India,Premium,178.2,60.7,97,6.2,2023,0,Fighting,Mobile,471,42162
3129,35-44,Male,Saudi Arabia,Free,25.0,6.5,104,24.68,2016,0,Adventure,Handheld,123,26839
3130,25-34,Male,Japan,Free,24.5,54.5,113,37.05,2017,0,Simulation,Handheld,239,16065
3131,25-34,Female,Russia,Free,24.8,11.1,68,888.53,2023,0,Puzzle,PC,97,18148
3132,18-24,Male,Saudi Arabia,Free,34.8,60.2,98,42.95,2024,0,Action,PC,189,10132
3133,25-34,Female,Russia,Free,24.9,19.1,17,82.26,2020,0,Sports,PC,193,34239
3134,18-24,Male,Italy,Premium,67.2,426.7,98,1376.07,2019,0,RPG,PC,322,39947
3135,<13,Female,Netherlands,Ultimate,9.6,35.9,96,5.11,2023,0,Shooter,Handheld,288,39283
3136,18-24,Male,South Korea,Free,21.6,285.1,97,5.47,2021,0,Simulation,Mobile,56,34779
3137,<13,Female,Italy,Basic,43.1,372.4,37,16.99,2016,0,Fighting,Handheld,79,25695
3138,55+,Female,UAE,Premium,66.4,344.4,95,33.13,2024,0,Fighting,Mobile,8,19185
3139,55+,Male,China,Ultimate,191.8,15.8,90,38.55,2023,1,Fighting,Console,231,4164
3140,18-24,Female,UK,Ultimate,11.8,570.9,95,25.37,2020,0,Strategy,Mobile,9,2813
3141,25-34,Female,Saudi Arabia,Free,19.7,245.8,95,8.58,2017,0,Racing,Console,279,2240
3142,18-24,Female,Germany,Free,5.4,389.6,28,235.33,2015,0,Adventure,Console,310,49877
3143,25-34,Female,Japan,Free,13.6,1333.9,38,27.63,2018,1,Fighting,PC,321,43619
3144,35-44,Male,China,Basic,8.0,385.0,108,322.63,2022,0,Shooter,Mobile,494,15838
3145,45-54,Male,Spain,Premium,21.8,35.9,10,11.88,2019,0,Action,Handheld,356,20741
3146,18-24,Male,Turkey,Free,27.6,325.0,72,1032.29,2019,1,Strategy,PC,424,7893
3147,35-44,Male,Turkey,Premium,48.2,24.4,110,4.49,2016,1,Sports,Console,214,21030
3148,18-24,Male,Saudi Arabia,Basic,26.1,137.6,100,53.42,2018,0,Racing,Mobile,349,36815
3149,55+,Male,Mexico,Ultimate,48.2,81.1,83,12.21,2018,0,Strategy,Handheld,437,40544
3150,<13,Male,USA,Free,36.3,150.2,28,57.59,2023,1,Fighting,Console,435,10121
3151,25-34,Male,Canada,Free,14.5,24.3,69,12.56,2021,0,Shooter,Handheld,200,29769
3152,25-34,Male,Germany,Free,8.6,27.8,88,2.19,2021,0,Shooter,Console,430,34262
3153,25-34,Female,Poland,Free,52.8,86.6,117,16.93,2023,0,RPG,Mobile,148,31735
3154,13-17,Female,Germany,Premium,123.6,113.6,7,598.34,2023,0,Fighting,Mobile,342,16357
3155,45-54,Male,USA,Free,251.7,89.0,84,12.18,2019,0,Racing,PC,22,29128
3156,18-24,Female,Germany,Premium,70.0,846.0,2,117.06,2015,1,Fighting,PC,1,1414
3157,25-34,Male,Japan,Free,106.3,246.7,57,55.07,2016,1,Fighting,Handheld,303,44225
3158,18-24,Prefer not to say,Canada,Free,47.9,238.8,107,27.6,2022,0,Strategy,Mobile,455,38999
3159,18-24,Female,France,Premium,42.2,93.8,10,1170.32,2020,0,Racing,PC,339,39884
3160,25-34,Male,India,Ultimate,36.2,27.9,82,34.06,2024,0,Racing,Console,140,43603
3161,18-24,Female,Spain,Basic,30.4,147.7,98,70.4,2022,1,Strategy,PC,479,23631
3162,13-17,Female,Japan,Ultimate,53.8,1298.2,14,62.08,2017,0,Racing,Console,28,330
3163,18-24,Male,Canada,Basic,21.8,194.3,74,579.7,2017,0,Action,Handheld,30,30983
3164,18-24,Female,China,Basic,29.4,564.4,102,5.77,2020,0,Sports,PC,69,5636
3165,35-44,Male,USA,Premium,12.9,656.7,32,1581.7,2018,1,Strategy,Console,8,432
3166,45-54,Male,India,Free,48.4,290.5,53,533.35,2018,0,Fighting,Handheld,132,47443
3167,13-17,Male,UK,Free,15.4,193.3,3,99.14,2018,0,Sports,PC,76,31082
3168,18-24,Male,India,Premium,34.0,45.4,119,138.0,2016,0,Sports,Handheld,407,1614
3169,13-17,Male,UAE,Free,49.4,115.6,48,38.78,2021,0,Simulation,Console,244,38736
3170,<13,Female,Australia,Free,52.9,96.2,8,68.38,2019,0,Puzzle,Mobile,406,47593
3171,25-34,Male,Japan,Free,61.4,220.5,9,102.51,2019,0,Shooter,PC,208,35231
3172,25-34,Male,Poland,Premium,27.9,27.2,75,13.97,2021,0,Adventure,Console,151,30860
3173,13-17,Male,France,Premium,48.9,77.9,16,533.31,2019,0,Strategy,Handheld,56,1450
3174,18-24,Female,South Korea,Basic,22.4,241.0,98,76.42,2015,0,Sports,Handheld,419,11341
3175,<13,Prefer not to say,Brazil,Ultimate,6.8,63.9,88,67.52,2016,0,RPG,Mobile,79,43925
3176,35-44,Female,South Korea,Basic,50.6,49.5,31,14.88,2019,0,Puzzle,Handheld,122,34700
3177,55+,Prefer not to say,Mexico,Premium,42.0,57.4,5,315.64,2021,1,Strategy,Mobile,493,22497
3178,13-17,Female,UAE,Ultimate,74.5,107.0,97,50.96,2024,0,Fighting,Handheld,304,31761
3179,18-24,Non-binary,Canada,Premium,32.5,8.5,94,24.83,2016,0,Fighting,Console,248,26777
3180,35-44,Female,USA,Basic,9.2,60.6,119,10.71,2022,1,RPG,Mobile,314,17776
3181,45-54,Male,Germany,Premium,30.8,465.6,94,42.85,2019,0,Action,Mobile,235,29123
3182,18-24,Male,France,Basic,67.3,218.9,79,9.44,2023,0,Strategy,Console,13,22043
3183,13-17,Female,China,Basic,48.5,245.7,39,91.72,2020,0,Shooter,PC,420,17994
3184,<13,Male,Mexico,Free,29.4,16.6,16,174.44,2017,0,Sports,PC,489,14544
3185,25-34,Male,Australia,Basic,8.8,90.3,90,30.28,2020,1,Shooter,Mobile,348,24518
3186,18-24,Male,USA,Free,14.6,129.1,64,77.8,2023,0,Action,Console,61,5880
3187,<13,Non-binary,Japan,Free,48.5,259.1,76,340.42,2015,0,Sports,PC,42,35271
3188,25-34,Male,UK,Basic,8.7,562.9,83,42.13,2015,0,Shooter,PC,141,11916
3189,<13,Female,UK,Premium,25.7,466.7,47,46.61,2022,0,Puzzle,Handheld,306,37137
3190,35-44,Female,Poland,Free,34.1,73.5,59,55.05,2021,1,Strategy,PC,251,21922
3191,18-24,Non-binary,UK,Free,83.1,75.6,99,28.19,2015,0,Action,Console,397,23319
3192,<13,Non-binary,Japan,Basic,54.1,807.9,20,32.22,2022,0,Puzzle,Console,192,13581
3193,25-34,Female,China,Premium,71.5,96.3,21,17.23,2019,0,Sports,Console,26,29265
3194,18-24,Male,Saudi Arabia,Free,42.2,40.5,53,103.98,2023,0,RPG,Handheld,433,45801
3195,55+,Male,Spain,Free,16.8,115.8,101,49.04,2017,0,Fighting,Mobile,439,19889
3196,25-34,Male,Turkey,Basic,20.3,749.4,79,134.05,2019,0,Racing,Console,133,16067
3197,18-24,Female,Saudi Arabia,Premium,15.7,50.1,54,252.81,2021,0,Fighting,Handheld,216,33861
3198,25-34,Female,Russia,Free,53.1,88.7,49,11.29,2024,0,Strategy,Mobile,131,10858
3199,18-24,Female,Mexico,Free,19.0,52.7,16,15.56,2022,0,Puzzle,Console,399,5281
3200,45-54,Male,China,Premium,24.2,467.6,16,154.13,2017,0,Shooter,Mobile,19,11896
3201,18-24,Female,USA,Free,33.7,209.6,23,37.28,2015,0,Sports,Console,98,29565
3202,25-34,Male,Netherlands,Free,123.1,450.8,108,61.63,2020,0,Racing,PC,329,49816
3203,13-17,Male,Spain,Basic,56.0,970.7,68,61.89,2019,0,Fighting,Handheld,198,39136
3204,18-24,Male,Canada,Ultimate,17.8,24.2,93,13.17,2019,0,Action,Console,330,812
3205,35-44,Male,Canada,Free,37.4,59.7,37,116.64,2020,1,Racing,PC,288,18432
3206,35-44,Female,South Korea,Basic,124.1,88.2,24,79.31,2017,0,Racing,Console,112,24633
3207,18-24,Male,UK,Free,54.2,161.2,61,12.03,2019,0,Fighting,PC,61,46255
3208,18-24,Male,Germany,Ultimate,9.2,272.3,8,42.62,2024,0,Simulation,Handheld,329,11664
3209,35-44,Non-binary,Canada,Free,15.9,82.3,108,46.36,2015,0,Action,Console,483,26038
3210,45-54,Male,Netherlands,Basic,15.0,64.7,69,167.56,2022,0,Sports,Console,94,49626
3211,13-17,Male,Canada,Premium,104.9,467.8,107,317.25,2023,0,Racing,Handheld,443,44068
3212,25-34,Male,Spain,Ultimate,90.5,285.8,29,53.92,2018,0,Strategy,Mobile,210,32249
3213,18-24,Male,Japan,Premium,20.1,216.8,115,4.39,2019,1,Shooter,Mobile,63,4837
3214,35-44,Male,Russia,Free,19.7,11.3,10,162.26,2021,0,Puzzle,Handheld,112,43411
3215,13-17,Male,Canada,Basic,34.3,631.4,56,1476.03,2024,0,Action,Mobile,263,7841
3216,18-24,Female,USA,Free,35.2,185.1,114,160.27,2019,0,Racing,PC,51,31618
3217,35-44,Male,Australia,Basic,15.3,122.2,108,36.26,2018,0,Simulation,Handheld,466,32951
3218,13-17,Male,Mexico,Premium,27.1,55.5,73,99.64,2022,0,Sports,PC,176,44065
3219,25-34,Female,China,Premium,10.4,69.4,22,181.34,2020,0,RPG,Console,238,20502
3220,18-24,Male,Spain,Basic,91.6,51.0,10,64.68,2016,0,Sports,Mobile,322,36690
3221,18-24,Female,USA,Premium,8.1,13.5,84,392.45,2018,0,Shooter,Mobile,386,39594
3222,18-24,Male,Saudi Arabia,Ultimate,8.0,55.6,20,9.99,2017,0,Sports,Mobile,113,19743
3223,25-34,Male,Japan,Ultimate,46.9,21.8,51,29.78,2016,0,RPG,PC,224,36673
3224,13-17,Female,Brazil,Premium,12.3,138.0,91,108.71,2020,0,Adventure,Handheld,212,476
3225,25-34,Male,Poland,Basic,22.2,37.3,117,155.63,2024,0,Shooter,Console,96,24253
3226,35-44,Male,Brazil,Basic,34.8,356.4,102,24.03,2015,0,Fighting,Console,194,43379
3227,35-44,Female,Saudi Arabia,Free,56.8,20.1,10,27.69,2024,0,RPG,Console,283,7544
3228,13-17,Male,Germany,Free,27.7,622.5,83,20.09,2018,0,Action,Console,84,19924
3229,13-17,Female,China,Basic,137.5,405.0,41,17.87,2022,0,RPG,Console,416,14864
3230,18-24,Female,UK,Free,33.1,41.3,94,118.93,2019,0,Strategy,Console,39,35329
3231,18-24,Male,Italy,Basic,85.9,132.5,80,51.61,2017,0,Strategy,Handheld,110,18577
3232,18-24,Female,Canada,Basic,41.4,53.2,40,382.18,2016,0,Fighting,Handheld,287,2118
3233,25-34,Male,Saudi Arabia,Basic,182.2,297.2,76,10.59,2020,0,Action,Mobile,300,35995
3234,13-17,Prefer not to say,USA,Free,77.2,1286.7,118,43.13,2018,0,Fighting,PC,192,17837
3235,<13,Female,France,Free,34.3,612.3,5,164.64,2021,0,Puzzle,Mobile,157,16004
3236,18-24,Female,UK,Free,54.8,65.0,43,91.51,2022,1,Fighting,Mobile,207,49249
3237,25-34,Male,Saudi Arabia,Free,26.9,170.3,115,10.51,2023,0,Racing,PC,204,49170
3238,18-24,Female,USA,Ultimate,26.7,922.2,67,307.42,2021,0,Shooter,Handheld,380,36891
3239,25-34,Male,Australia,Free,11.7,278.4,24,63.04,2023,0,Sports,Handheld,319,37623
3240,18-24,Male,Poland,Free,17.3,498.8,118,968.33,2018,0,Racing,Console,312,16673
3241,45-54,Non-binary,South Korea,Free,172.2,324.2,90,44.78,2015,0,Strategy,Console,126,516
3242,45-54,Male,Canada,Basic,12.6,162.6,31,310.14,2021,1,RPG,PC,487,36068
3243,18-24,Non-binary,Germany,Premium,19.6,136.5,111,31.89,2016,0,Sports,PC,36,44189
3244,18-24,Male,UAE,Free,30.7,34.7,59,38.32,2024,0,Fighting,Mobile,460,36196
3245,18-24,Female,Russia,Ultimate,31.6,59.2,118,114.55,2023,1,Simulation,Mobile,129,35090
3246,18-24,Male,UAE,Premium,45.0,50.3,116,4.25,2020,0,Shooter,PC,31,31251
3247,25-34,Male,Canada,Free,22.8,97.4,67,2.64,2023,0,Racing,PC,297,49904
3248,35-44,Male,Germany,Basic,47.3,167.2,63,19.78,2022,0,Action,PC,239,40735
3249,25-34,Female,South Korea,Basic,82.6,130.4,118,7.77,2023,1,Simulation,Console,456,37624
3250,35-44,Male,Mexico,Free,91.2,192.3,1,1.85,2021,0,Adventure,Console,108,33115
3251,18-24,Female,USA,Premium,26.7,329.3,75,166.3,2017,0,RPG,PC,389,1980
3252,13-17,Male,Netherlands,Free,54.0,90.1,109,16.67,2024,1,Racing,Handheld,370,44455
3253,35-44,Male,Poland,Basic,13.2,359.8,69,32.61,2019,0,Racing,Console,338,19196
3254,18-24,Male,South Korea,Basic,18.6,581.6,71,67.27,2017,0,Simulation,Console,144,35583
3255,25-34,Male,Mexico,Basic,12.9,244.2,33,116.37,2017,0,Simulation,Handheld,210,24383
3256,18-24,Female,Saudi Arabia,Premium,31.9,77.2,77,83.46,2021,0,Shooter,PC,40,18366
3257,13-17,Female,India,Free,16.7,462.2,63,73.93,2020,0,Simulation,Handheld,453,42514
3258,55+,Male,India,Free,9.8,264.9,42,110.41,2019,0,Racing,PC,306,6359
3259,13-17,Male,South Korea,Basic,24.3,311.9,31,25.8,2019,0,Puzzle,Console,189,29903
3260,55+,Female,South Korea,Free,8.3,936.6,52,18.75,2022,1,Racing,Handheld,32,33899
3261,55+,Male,Turkey,Free,95.8,347.7,50,1.69,2015,0,Racing,Handheld,0,2320
3262,35-44,Male,South Korea,Basic,21.2,981.5,13,142.23,2018,0,Puzzle,PC,437,3202
3263,25-34,Male,France,Free,72.8,124.2,65,19.52,2019,0,Strategy,Mobile,189,26618
3264,25-34,Male,Japan,Free,22.3,88.4,113,1069.84,2023,0,Sports,PC,475,42641
3265,35-44,Male,USA,Free,12.7,589.2,108,165.14,2015,0,Sports,Console,158,36221
3266,18-24,Male,China,Free,84.8,45.5,119,227.04,2023,0,Fighting,Mobile,154,35818
3267,25-34,Female,Saudi Arabia,Basic,35.6,1430.9,38,157.37,2020,1,Fighting,PC,41,16318
3268,25-34,Male,Brazil,Free,149.8,707.9,39,121.03,2017,0,Puzzle,PC,55,38018
3269,18-24,Male,India,Ultimate,22.8,164.9,97,111.5,2017,0,Racing,Mobile,187,32280
3270,18-24,Male,UK,Free,23.2,627.4,42,128.2,2018,0,RPG,Console,153,25464
3271,18-24,Male,UK,Premium,74.0,328.6,99,70.98,2019,0,Action,Console,149,31857
3272,25-34,Male,Italy,Premium,74.4,31.6,39,21.66,2023,0,Sports,Console,416,38800
3273,35-44,Female,Australia,Free,37.4,55.7,42,9.32,2020,0,Fighting,Mobile,481,6982
3274,18-24,Male,South Korea,Premium,477.3,209.1,106,102.95,2019,1,Adventure,Handheld,95,29275
3275,45-54,Female,Spain,Premium,26.5,179.7,73,378.91,2020,0,Sports,PC,417,28407
3276,25-34,Male,USA,Free,12.0,713.2,70,45.24,2020,0,Action,Mobile,422,8368
3277,35-44,Female,Italy,Ultimate,14.8,213.3,105,68.52,2023,0,Strategy,Mobile,251,35186
3278,25-34,Female,UK,Free,26.6,32.4,119,7.57,2024,1,Adventure,Console,138,29978
3279,35-44,Male,Japan,Free,111.6,77.1,73,27.63,2021,1,Simulation,PC,58,3259
3280,<13,Female,Saudi Arabia,Premium,28.5,362.0,91,8.64,2021,0,Puzzle,Mobile,453,14626
3281,35-44,Male,USA,Free,115.9,16.7,42,9.59,2018,0,Puzzle,PC,291,24559
3282,<13,Female,Japan,Premium,46.9,27.3,29,63.31,2019,0,Shooter,Mobile,81,9660
3283,45-54,Male,China,Premium,78.8,94.9,68,50.08,2021,0,Puzzle,Console,73,22393
3284,55+,Prefer not to say,Spain,Ultimate,45.1,451.3,25,177.95,2022,0,Action,Handheld,481,35396
3285,18-24,Female,Turkey,Basic,44.9,114.4,16,172.31,2020,1,Simulation,Mobile,417,5389
3286,18-24,Non-binary,South Korea,Ultimate,60.5,258.0,57,14.72,2022,1,Racing,Handheld,53,21485
3287,35-44,Male,Brazil,Basic,21.0,149.3,34,2.99,2023,0,Racing,Handheld,149,20176
3288,18-24,Male,USA,Free,21.2,125.3,75,13.16,2015,0,Adventure,Console,22,44322
3289,35-44,Female,Italy,Basic,43.8,67.7,9,18.81,2018,0,RPG,Handheld,113,6254
3290,13-17,Female,Netherlands,Basic,156.5,406.6,35,124.97,2023,0,Action,Handheld,479,35285
3291,13-17,Non-binary,Turkey,Basic,9.7,32.9,27,136.81,2019,1,RPG,PC,266,32959
3292,55+,Male,Germany,Basic,6.5,112.1,39,50.91,2018,0,Racing,PC,376,23491
3293,25-34,Female,Germany,Basic,26.8,587.2,45,165.71,2023,0,Strategy,Handheld,386,4313
3294,35-44,Male,Japan,Basic,75.5,59.3,109,2548.87,2016,0,Racing,Mobile,298,15544
3295,18-24,Male,France,Ultimate,34.5,22.9,60,45.71,2016,1,RPG,PC,250,41377
3296,25-34,Male,Spain,Basic,13.0,11.7,115,38.49,2022,0,RPG,Handheld,168,24732
3297,25-34,Male,Australia,Free,35.3,330.1,92,15.47,2022,1,Strategy,Mobile,74,36766
3298,25-34,Non-binary,Germany,Premium,8.3,357.9,43,88.08,2019,0,Strategy,Handheld,21,38593
3299,25-34,Male,Poland,Free,54.8,98.2,61,300.69,2020,0,Puzzle,Console,150,37402
