ReviewID,GameID,PlayerID,Year,Month,Score,Sentiment,Helpful_Votes,Platform,Verified_Purchase
2495,147,8198,2021,8,8,Positive,105,Xbox Series X,1
2496,96,3545,2017,6,10,Positive,334,PS5,1
2497,126,3325,2018,6,4,Neutral,54,Xbox 360,1
2498,14,6655,2022,4,8,Positive,422,Xbox 360,1
2499,176,7627,2022,6,5,Neutral,427,Xbox One,1
2500,75,3474,2022,10,6,Neutral,399,PS3,1
2501,32,898,2024,4,9,Positive,65,PS3,1
2502,93,3079,2017,6,9,Positive,53,Nintendo Switch,1
2503,76,9800,2017,8,4,Neutral,213,Wii,0
2504,57,3402,2019,11,10,Positive,132,Mobile,0
2505,180,7156,2016,2,8,Positive,121,Xbox 360,1
2506,72,531,2020,7,8,Positive,264,Xbox Series X,1
2507,99,6569,2023,10,10,Positive,271,Xbox 360,1
2508,80,5699,2018,11,2,Negative,12,PS5,1
2509,183,2772,2016,2,9,Positive,468,Nintendo Switch,1
2510,76,8028,2016,10,6,Neutral,372,Xbox Series X,1
2511,163,1929,2024,6,8,Positive,70,Mobile,1
2512,9,971,2021,4,9,Positive,230,Xbox Series X,1
2513,195,3733,2023,11,3,Negative,215,PS4,1
2514,21,1130,2017,11,6,Neutral,424,PS5,1
2515,8,8676,2022,5,8,Positive,457,Nintendo Switch,0
2516,156,8102,2023,2,3,Negative,472,Wii,1
2517,187,8764,2019,7,8,Positive,402,PS4,1
2518,98,7782,2020,6,7,Positive,397,PS5,1
2519,75,5244,2020,5,6,Neutral,227,Mobile,1
2520,115,8230,2018,12,6,Neutral,238,PS5,1
2521,69,131,2019,7,4,Negative,177,Xbox 360,1
2522,35,8101,2024,5,8,Positive,219,Xbox One,1
2523,49,7327,2022,1,1,Negative,430,PS4,0
2524,70,6974,2016,12,8,Positive,208,PS5,1
2525,149,2571,2022,9,4,Neutral,407,PC,1
2526,63,7382,2024,9,10,Positive,0,Wii,1
2527,84,8900,2016,2,7,Neutral,151,PS4,1
2528,12,1581,2015,9,10,Positive,337,Xbox One,1
2529,76,3624,2022,10,5,Neutral,91,Wii,0
2530,109,9940,2023,10,5,Neutral,179,Mobile,1
2531,70,2372,2015,2,8,Positive,52,Mobile,0
2532,162,999,2018,8,9,Positive,107,PS5,1
2533,195,2543,2024,9,9,Positive,3,Nintendo Switch,1
2534,14,18,2018,1,10,Positive,271,PS5,1
2535,82,6762,2019,11,8,Positive,44,Xbox Series X,1
2536,15,4122,2016,6,10,Positive,66,PS5,1
2537,148,9890,2023,4,6,Neutral,34,Xbox One,0
2538,88,9878,2024,12,9,Positive,403,PC,1
2539,10,618,2021,7,3,Negative,439,Xbox Series X,1
2540,197,4263,2021,7,3,Negative,25,Xbox 360,1
2541,101,7998,2017,8,1,Negative,316,Xbox Series X,1
2542,99,9358,2019,2,8,Positive,275,Xbox 360,1
2543,158,4730,2016,2,2,Negative,420,PS5,0
2544,120,2063,2017,12,9,Positive,61,Xbox Series X,1
2545,147,6475,2015,6,6,Neutral,93,PS3,1
2546,3,1310,2022,1,9,Positive,362,Mobile,1
2547,59,731,2016,9,6,Neutral,285,Xbox One,1
2548,66,2380,2018,3,10,Positive,11,PS5,0
2549,177,1908,2019,3,6,Neutral,94,PS4,1
2550,144,2668,2016,2,4,Neutral,103,PC,0
2551,97,6655,2022,3,9,Positive,181,Xbox Series X,0
2552,117,1246,2020,6,3,Negative,479,PC,0
2553,178,3702,2017,11,9,Positive,79,Xbox 360,1
2554,138,2139,2015,8,9,Positive,31,Mobile,1
2555,8,6456,2024,6,5,Neutral,451,PS3,1
2556,197,9204,2020,8,7,Positive,223,Xbox Series X,1
2557,81,9589,2020,7,6,Neutral,107,Wii,1
2558,56,7809,2020,1,4,Neutral,199,Wii,1
2559,112,7230,2015,3,10,Positive,175,Xbox 360,1
2560,80,5248,2016,4,4,Negative,168,PC,1
2561,107,1535,2018,3,9,Positive,293,PS3,1
2562,141,5911,2015,11,4,Neutral,40,Xbox 360,1
2563,130,7155,2018,2,3,Negative,241,PC,1
2564,147,3801,2018,9,10,Positive,240,PS5,1
2565,82,294,2016,3,8,Positive,127,Xbox 360,1
2566,144,2771,2021,7,7,Positive,269,Nintendo Switch,1
2567,24,8796,2017,2,7,Neutral,287,Mobile,1
2568,45,5962,2015,11,7,Positive,256,Xbox 360,1
2569,46,398,2024,5,4,Negative,277,PS4,1
2570,10,4579,2022,8,3,Negative,405,Xbox 360,1
2571,189,1122,2023,8,6,Neutral,292,Xbox One,1
2572,80,471,2019,3,2,Negative,106,Nintendo Switch,1
2573,54,4693,2021,7,2,Negative,104,PS4,1
2574,153,6173,2022,7,5,Neutral,418,PS4,0
2575,63,4272,2015,10,8,Positive,219,Xbox Series X,1
2576,92,2097,2024,10,10,Positive,299,PS3,0
2577,16,925,2023,1,10,Positive,95,Xbox One,0
2578,63,3049,2018,10,10,Positive,257,Mobile,1
2579,89,3535,2023,7,10,Positive,432,Wii,0
2580,138,2128,2018,6,8,Positive,175,PS5,1
2581,3,4592,2020,1,7,Neutral,255,Mobile,1
2582,102,9567,2015,6,8,Positive,267,PC,1
2583,189,517,2023,10,7,Neutral,125,Xbox Series X,1
2584,83,3132,2021,11,5,Neutral,183,Wii,1
2585,200,2288,2017,4,7,Positive,237,Xbox Series X,1
2586,142,4020,2015,6,4,Neutral,17,Wii,1
2587,148,8451,2017,9,8,Positive,417,Nintendo Switch,1
2588,144,4696,2019,12,8,Positive,468,PS3,1
2589,176,3084,2017,5,10,Positive,283,Xbox 360,1
2590,161,6229,2017,6,7,Positive,435,Xbox One,1
2591,105,8996,2016,5,6,Neutral,243,Xbox One,0
2592,197,90,2020,10,10,Positive,150,PS3,0
2593,180,1391,2024,7,10,Positive,466,PS4,1
2594,59,158,2023,5,9,Positive,385,PS4,1
2595,84,5711,2021,3,8,Positive,90,PS4,1
2596,119,8995,2015,7,8,Positive,422,Xbox One,1
2597,27,8567,2015,9,7,Neutral,50,PC,1
2598,1,4644,2016,5,7,Positive,266,PS4,1
2599,1,395,2019,6,8,Positive,424,PS4,1
2600,35,9096,2021,9,3,Negative,239,Nintendo Switch,1
2601,146,9219,2020,11,4,Neutral,461,Xbox 360,1
2602,168,995,2017,12,8,Positive,191,Nintendo Switch,0
2603,16,9912,2022,5,8,Positive,206,Nintendo Switch,1
2604,8,274,2020,11,1,Negative,460,Xbox Series X,1
2605,58,5469,2016,11,7,Positive,160,Xbox 360,1
2606,131,1482,2022,1,7,Neutral,371,Xbox One,1
2607,190,3572,2019,11,3,Negative,412,PS3,1
2608,200,3969,2020,10,7,Positive,222,Xbox One,0
2609,30,9587,2023,12,8,Positive,224,Nintendo Switch,1
2610,184,4769,2024,9,9,Positive,332,Wii,1
2611,196,1662,2017,7,8,Positive,402,Xbox 360,1
2612,52,469,2020,2,3,Negative,3,PC,1
2613,163,782,2018,4,7,Positive,235,Wii,1
2614,110,4087,2018,2,3,Negative,361,Mobile,1
2615,26,6521,2020,7,1,Negative,10,Xbox Series X,1
2616,100,9706,2018,2,8,Positive,114,Nintendo Switch,1
2617,2,6816,2022,1,7,Positive,46,Mobile,1
2618,68,2815,2015,1,7,Positive,385,Xbox 360,0
2619,156,4602,2016,5,10,Positive,480,PS3,1
2620,142,5050,2020,10,9,Positive,144,Xbox Series X,1
2621,30,455,2021,9,8,Positive,57,PS4,0
2622,92,9190,2017,1,5,Neutral,250,Mobile,1
2623,15,6221,2024,11,8,Positive,257,Mobile,1
2624,61,8888,2023,2,5,Neutral,496,PS5,1
2625,180,7394,2017,10,7,Neutral,342,Wii,1
2626,136,3177,2017,6,9,Positive,385,PS5,1
2627,84,4501,2021,9,3,Negative,391,Mobile,1
2628,26,5946,2024,7,10,Positive,283,Xbox One,1
2629,81,2080,2023,4,10,Positive,134,Xbox 360,1
2630,147,7941,2018,4,8,Positive,28,Xbox Series X,0
2631,39,1407,2018,12,10,Positive,215,Wii,1
2632,97,2259,2017,9,6,Neutral,238,PC,1
2633,75,559,2023,9,5,Neutral,289,PC,1
2634,42,5553,2020,8,5,Neutral,268,Xbox Series X,1
2635,132,7450,2024,10,4,Negative,35,Xbox Series X,1
2636,155,6119,2018,7,7,Positive,0,Xbox One,1
2637,121,7717,2021,6,8,Positive,453,PS4,1
2638,123,2594,2016,8,9,Positive,135,PS4,1
2639,160,6761,2022,1,8,Positive,102,Mobile,1
2640,29,2275,2016,9,3,Negative,229,Wii,1
2641,83,5494,2022,4,7,Positive,409,PS4,1
2642,60,6713,2023,6,8,Positive,328,PS3,1
2643,124,7404,2022,4,10,Positive,443,PS3,0
2644,1,614,2024,4,4,Negative,231,PC,1
2645,118,8533,2023,1,9,Positive,136,Xbox 360,1
2646,145,7713,2024,5,10,Positive,397,Xbox Series X,1
2647,178,3050,2023,7,8,Positive,253,PC,1
2648,39,2811,2022,1,10,Positive,464,Mobile,1
2649,94,2879,2017,7,9,Positive,22,Xbox One,1
2650,157,9358,2015,6,7,Positive,134,PS5,1
2651,79,3962,2024,9,9,Positive,207,Wii,1
2652,194,9952,2017,5,7,Neutral,35,PS3,1
2653,126,9544,2024,5,8,Positive,466,PS4,1
2654,63,5528,2023,8,7,Positive,264,PS3,1
2655,154,4260,2024,3,3,Negative,102,PS4,0
2656,100,7983,2018,1,9,Positive,435,PC,1
2657,35,4521,2018,4,9,Positive,86,Xbox Series X,1
2658,119,3936,2021,4,4,Neutral,442,Wii,1
2659,36,1844,2016,2,7,Positive,161,PS3,1
2660,4,8045,2021,5,6,Neutral,113,Wii,0
2661,155,3611,2021,11,10,Positive,202,Xbox One,1
2662,154,8804,2018,10,4,Neutral,69,Wii,1
2663,166,6436,2018,9,8,Positive,332,Xbox One,1
2664,117,4316,2020,1,7,Neutral,112,PS5,1
2665,144,2986,2023,10,3,Negative,429,Xbox 360,1
2666,171,1803,2019,5,4,Neutral,191,Wii,1
2667,68,6506,2021,11,10,Positive,32,Mobile,1
2668,171,4397,2023,10,10,Positive,64,PS5,1
2669,149,4063,2020,9,10,Positive,135,Nintendo Switch,1
2670,134,2543,2019,1,9,Positive,258,Xbox Series X,1
2671,111,1031,2024,11,10,Positive,86,PS5,1
2672,125,4558,2015,6,5,Neutral,322,Wii,1
2673,172,993,2018,12,9,Positive,178,Wii,1
2674,114,5181,2023,12,10,Positive,458,PS3,1
2675,23,6238,2024,1,9,Positive,380,Wii,1
2676,136,1453,2022,12,3,Negative,444,PS4,1
2677,178,2470,2024,9,6,Neutral,392,PC,1
2678,178,3443,2019,8,1,Negative,295,PS3,1
2679,104,8082,2018,11,3,Negative,298,PS4,1
2680,160,6197,2019,6,10,Positive,7,Wii,1
2681,3,4509,2017,3,9,Positive,437,Nintendo Switch,1
2682,23,3654,2024,3,1,Negative,331,Xbox 360,1
2683,13,1584,2022,9,7,Positive,35,Xbox One,1
2684,132,2800,2022,7,8,Positive,312,PC,0
2685,34,1731,2019,1,8,Positive,413,PS5,1
2686,190,4183,2019,4,6,Neutral,298,PS3,1
2687,129,8081,2023,8,4,Neutral,217,PS4,1
2688,120,7319,2019,1,10,Positive,382,Xbox Series X,1
2689,172,6823,2021,11,9,Positive,427,Xbox One,1
2690,131,7681,2022,7,8,Positive,463,Wii,1
2691,58,1474,2018,7,5,Neutral,350,PS4,1
2692,152,6532,2021,5,3,Negative,472,Wii,1
2693,99,4617,2024,12,7,Positive,104,Nintendo Switch,1
2694,64,1902,2019,4,9,Positive,47,PC,1
2695,113,5551,2015,7,10,Positive,353,Xbox 360,1
2696,139,5733,2019,12,10,Positive,379,Wii,1
2697,58,5271,2018,7,7,Positive,221,PC,1
2698,170,4944,2018,11,10,Positive,147,Xbox Series X,1
2699,16,8065,2020,2,5,Neutral,357,Xbox One,1
2700,113,4300,2017,10,9,Positive,271,PS3,0
2701,87,2018,2019,9,9,Positive,230,PC,1
2702,190,9540,2022,3,8,Positive,50,PS4,0
2703,101,5650,2015,2,7,Positive,332,PC,1
2704,99,7064,2016,7,9,Positive,228,Xbox 360,1
2705,191,4145,2016,5,7,Neutral,288,Xbox Series X,1
2706,1,6516,2020,5,9,Positive,342,PS4,0
2707,56,9829,2018,4,10,Positive,86,PS4,1
2708,110,5075,2017,1,10,Positive,496,Xbox One,1
2709,196,4354,2018,9,2,Negative,229,PS4,1
2710,195,7012,2017,5,4,Neutral,132,Xbox 360,1
2711,16,1499,2023,4,8,Positive,180,Xbox One,1
2712,160,6859,2017,10,10,Positive,219,PS3,1
2713,68,6837,2023,11,7,Positive,483,PS3,1
2714,72,2314,2024,12,9,Positive,491,PS5,0
2715,116,6274,2020,1,7,Positive,41,PS5,1
2716,107,6782,2018,2,7,Positive,159,Xbox Series X,1
2717,89,7166,2023,11,7,Neutral,472,PS4,1
2718,196,4553,2018,4,5,Neutral,34,Xbox Series X,1
2719,48,9835,2015,7,9,Positive,468,Nintendo Switch,1
2720,103,6898,2020,8,8,Positive,484,Mobile,0
2721,36,815,2024,8,9,Positive,159,PC,1
2722,57,6584,2019,5,5,Neutral,431,PS4,1
2723,72,1509,2019,3,9,Positive,1,Wii,1
2724,152,7073,2023,4,9,Positive,95,PS4,1
2725,105,7245,2016,1,7,Positive,314,PS4,1
2726,101,837,2021,7,9,Positive,69,PS5,1
2727,116,364,2015,6,9,Positive,407,Wii,1
2728,59,8648,2019,10,7,Neutral,169,Mobile,1
2729,164,3914,2023,9,3,Negative,6,PS5,1
2730,120,5169,2016,12,7,Neutral,37,Mobile,1
2731,102,3374,2021,12,8,Positive,134,Wii,1
2732,68,5564,2016,2,9,Positive,397,Xbox One,1
2733,65,3233,2015,12,3,Negative,277,PS3,1
2734,118,6367,2023,6,8,Positive,93,Mobile,1
2735,170,1173,2019,7,9,Positive,257,Xbox Series X,1
2736,192,9832,2017,12,10,Positive,90,Xbox Series X,1
2737,148,2198,2018,3,9,Positive,137,Wii,1
2738,184,326,2018,10,8,Positive,199,Mobile,1
2739,143,5185,2019,9,7,Positive,457,PC,1
2740,113,2472,2021,7,9,Positive,210,PC,0
2741,10,7294,2019,7,7,Positive,191,Xbox One,0
2742,77,5788,2022,3,8,Positive,181,Xbox One,1
2743,54,9175,2023,7,9,Positive,409,Xbox 360,0
2744,170,9838,2020,1,10,Positive,144,PC,1
2745,172,4295,2019,8,7,Positive,24,PS5,0
2746,8,6488,2018,10,9,Positive,471,PS5,1
2747,97,5931,2020,4,5,Neutral,136,Nintendo Switch,0
2748,186,7859,2022,11,7,Positive,278,PC,1
2749,65,582,2020,2,10,Positive,131,Mobile,1
2750,35,3164,2015,1,7,Positive,131,Xbox 360,1
2751,153,841,2017,2,5,Neutral,256,Xbox One,1
2752,74,9507,2017,1,9,Positive,332,PS4,0
2753,174,3769,2020,8,3,Negative,248,PS5,1
2754,47,5598,2021,6,7,Positive,100,Xbox 360,1
2755,35,6765,2022,12,7,Positive,288,Wii,0
2756,73,467,2018,1,9,Positive,211,PC,1
2757,52,9483,2024,10,10,Positive,68,Nintendo Switch,1
2758,71,8743,2018,8,1,Negative,247,Wii,1
2759,194,7821,2016,5,10,Positive,36,PS4,1
2760,125,5988,2016,10,9,Positive,122,Xbox Series X,1
2761,59,4288,2022,4,6,Neutral,272,Xbox One,1
2762,65,6845,2021,5,7,Neutral,113,PS3,1
2763,100,3192,2016,4,9,Positive,256,PS3,1
2764,113,5880,2021,5,9,Positive,266,PS4,1
2765,135,6415,2015,4,1,Negative,244,Wii,0
2766,114,911,2016,6,6,Neutral,198,Xbox One,0
2767,12,2899,2016,8,10,Positive,202,PS3,1
2768,171,6899,2020,9,7,Neutral,225,PS5,0
2769,27,7634,2017,5,1,Negative,65,Wii,1
2770,155,9579,2020,1,7,Neutral,236,Xbox One,0
2771,91,6665,2015,12,7,Neutral,158,PC,1
2772,195,5891,2018,3,10,Positive,251,PC,1
2773,56,2659,2020,6,8,Positive,164,Mobile,1
2774,196,3984,2023,2,3,Negative,329,Xbox 360,1
2775,20,8276,2023,10,8,Positive,149,PS3,1
2776,107,1817,2022,4,7,Positive,87,Xbox One,1
2777,3,2725,2017,2,2,Negative,344,Nintendo Switch,1
2778,136,5598,2024,2,7,Positive,281,Nintendo Switch,1
2779,44,7435,2016,8,7,Neutral,369,PC,1
2780,49,4996,2016,3,10,Positive,458,PS3,1
2781,120,453,2023,2,10,Positive,268,Wii,1
2782,12,1002,2023,2,8,Positive,256,PS5,1
2783,148,5379,2019,7,9,Positive,297,Wii,1
2784,187,6752,2021,9,8,Positive,166,Xbox One,1
2785,134,1597,2016,4,10,Positive,288,PS5,1
2786,143,3276,2023,10,5,Neutral,196,PS4,0
2787,150,2378,2017,12,8,Positive,186,Wii,1
2788,65,7729,2022,12,4,Neutral,186,PC,1
2789,114,1515,2019,8,4,Negative,474,PS3,0
2790,74,4748,2023,11,3,Negative,347,Nintendo Switch,1
2791,197,4859,2022,6,8,Positive,200,Nintendo Switch,1
2792,49,6311,2023,9,8,Positive,282,PS5,1
2793,96,9284,2016,5,7,Positive,464,Wii,1
2794,113,9367,2019,10,10,Positive,455,PS4,0
2795,15,8693,2020,8,4,Neutral,234,Mobile,0
2796,18,7563,2019,12,1,Negative,102,Mobile,1
2797,59,430,2024,7,7,Neutral,183,Xbox 360,0
2798,62,4850,2023,12,3,Negative,342,Xbox One,0
2799,25,2718,2015,4,1,Negative,262,PS5,0
2800,186,3449,2018,1,1,Negative,265,Nintendo Switch,1
2801,38,463,2017,12,9,Positive,67,Xbox 360,1
2802,65,1372,2017,6,7,Positive,466,Xbox One,1
2803,19,7173,2021,4,4,Neutral,427,Wii,1
2804,102,1316,2023,9,9,Positive,156,PS3,1
2805,20,3134,2024,3,5,Neutral,41,Mobile,1
2806,41,6693,2015,12,10,Positive,209,PS3,1
2807,61,2816,2017,4,7,Positive,375,Wii,1
2808,73,9837,2024,8,8,Positive,59,PC,1
2809,77,1545,2015,12,7,Positive,241,Nintendo Switch,1
2810,80,4744,2015,3,4,Neutral,355,PS4,0
2811,60,9663,2016,5,8,Positive,398,Xbox 360,1
2812,97,9125,2019,12,9,Positive,218,PS3,1
2813,191,4804,2015,3,7,Positive,135,PS5,1
2814,107,9087,2023,6,2,Negative,404,Nintendo Switch,1
2815,200,458,2017,4,10,Positive,92,PS5,0
2816,106,2365,2020,8,9,Positive,369,Nintendo Switch,1
2817,169,2442,2023,11,5,Neutral,473,Xbox One,1
2818,94,6072,2022,4,8,Positive,326,Nintendo Switch,1
2819,198,7763,2018,7,4,Negative,463,Wii,1
2820,141,8161,2020,3,9,Positive,487,Mobile,0
2821,104,3118,2020,11,9,Positive,380,Nintendo Switch,0
2822,3,3652,2023,11,10,Positive,16,Wii,1
2823,149,1070,2017,9,5,Neutral,491,Xbox 360,0
2824,22,7797,2022,7,3,Negative,107,Mobile,1
2825,35,3622,2024,7,4,Negative,248,Xbox One,1
2826,99,1743,2024,7,6,Neutral,469,Xbox Series X,1
2827,24,2080,2019,7,7,Positive,276,Mobile,0
2828,187,6873,2016,1,2,Negative,75,Xbox 360,1
2829,66,5340,2015,2,9,Positive,351,PS5,1
2830,191,1428,2019,11,9,Positive,225,PS5,1
2831,137,6985,2019,1,9,Positive,43,PS4,1
2832,176,9167,2017,7,7,Positive,348,Mobile,1
2833,96,443,2019,1,10,Positive,489,Nintendo Switch,1
2834,37,7956,2019,10,9,Positive,467,Xbox Series X,1
2835,33,9901,2024,7,10,Positive,471,Xbox One,0
2836,143,168,2020,7,10,Positive,15,Xbox One,1
2837,4,1667,2015,12,8,Positive,358,Mobile,1
2838,40,480,2022,4,7,Positive,187,Nintendo Switch,1
2839,61,8864,2019,4,7,Positive,299,PS3,1
2840,9,6659,2024,12,7,Positive,195,PS4,1
2841,114,5943,2021,7,1,Negative,410,Mobile,0
2842,35,2109,2020,1,7,Positive,482,Xbox Series X,1
2843,95,5840,2021,1,8,Positive,78,PS3,1
2844,128,5934,2022,3,6,Neutral,205,Nintendo Switch,1
2845,54,7741,2022,11,7,Positive,215,Nintendo Switch,1
2846,93,5321,2024,12,4,Neutral,144,Nintendo Switch,1
2847,140,3735,2024,7,10,Positive,57,PC,1
2848,60,9365,2024,9,8,Positive,116,Nintendo Switch,1
2849,193,1389,2015,2,7,Positive,276,PS3,1
2850,23,7487,2020,4,6,Neutral,402,PS5,1
2851,177,8895,2021,7,8,Positive,109,PS3,1
2852,73,8595,2018,3,1,Negative,320,Mobile,0
2853,197,1872,2022,1,2,Negative,256,PS5,1
2854,117,5655,2021,1,3,Negative,44,Wii,1
2855,130,6572,2020,4,6,Neutral,259,PC,1
2856,171,7234,2023,1,5,Neutral,50,PC,1
2857,64,4830,2019,7,10,Positive,463,PC,1
2858,17,1591,2016,5,7,Positive,388,Xbox One,1
2859,117,7652,2019,7,7,Neutral,186,PS3,1
2860,35,5273,2023,5,4,Neutral,333,Xbox Series X,1
2861,122,5171,2020,6,3,Negative,467,PS4,1
2862,104,6226,2017,12,7,Positive,62,PS3,1
2863,90,9978,2018,11,9,Positive,179,Mobile,1
2864,49,7048,2019,7,8,Positive,291,Nintendo Switch,0
2865,137,2502,2024,9,7,Positive,66,Nintendo Switch,1
2866,71,7489,2016,12,4,Negative,86,Xbox Series X,1
2867,28,2500,2022,3,5,Neutral,281,Xbox Series X,1
2868,55,8003,2024,8,7,Positive,444,Xbox 360,1
2869,81,1382,2024,10,8,Positive,240,PS4,1
2870,189,8621,2019,4,4,Negative,4,Xbox 360,1
2871,12,1398,2020,2,4,Negative,94,Nintendo Switch,1
2872,159,6209,2020,2,9,Positive,279,PS4,1
2873,34,5693,2018,8,2,Negative,499,Mobile,1
2874,114,5321,2019,12,5,Neutral,219,Wii,0
2875,27,8192,2020,4,7,Neutral,132,PS4,1
2876,51,8988,2023,12,9,Positive,59,PS3,1
2877,151,5975,2020,7,8,Positive,344,PS4,1
2878,56,605,2015,9,7,Positive,225,PS3,0
2879,183,4498,2020,1,9,Positive,119,Mobile,1
2880,115,2152,2024,9,9,Positive,38,PS4,1
2881,105,9675,2016,12,10,Positive,132,Nintendo Switch,1
2882,79,6550,2016,11,4,Neutral,106,PS4,1
2883,197,996,2021,10,4,Negative,196,Xbox Series X,0
2884,26,841,2019,9,7,Positive,295,Xbox 360,1
2885,148,2910,2019,7,9,Positive,84,Xbox Series X,1
2886,105,3114,2019,12,7,Positive,405,Mobile,1
2887,41,8735,2021,2,5,Neutral,397,Nintendo Switch,1
2888,181,1766,2020,5,7,Positive,178,PS3,1
2889,1,7983,2020,5,4,Negative,198,PS4,1
2890,178,3814,2019,2,1,Negative,129,Xbox Series X,1
2891,183,875,2022,8,3,Negative,293,PS3,0
2892,77,7459,2018,6,10,Positive,244,Mobile,1
2893,9,8173,2018,12,6,Neutral,12,Xbox Series X,1
2894,62,9367,2018,11,1,Negative,128,Xbox One,0
2895,199,5508,2020,10,6,Neutral,329,PS3,0
2896,31,7240,2022,2,7,Positive,37,Xbox One,1
2897,3,2909,2015,6,4,Neutral,330,PS3,1
2898,122,2123,2020,2,7,Positive,469,Xbox One,1
2899,77,6790,2017,9,9,Positive,464,Xbox One,1
2900,29,2900,2023,11,7,Positive,401,Xbox One,1
2901,160,5101,2023,9,4,Neutral,407,PS3,1
2902,15,3539,2022,4,10,Positive,61,PS3,1
2903,115,3657,2021,11,9,Positive,326,PC,1
2904,31,7940,2017,7,7,Positive,478,PC,1
2905,57,9456,2016,10,10,Positive,76,PS5,1
2906,7,7397,2017,4,7,Neutral,198,Nintendo Switch,0
2907,160,6714,2019,1,10,Positive,27,PS3,1
2908,26,140,2016,4,7,Positive,399,Mobile,1
2909,31,6815,2023,10,8,Positive,143,PS5,0
2910,41,7781,2019,1,7,Positive,336,Xbox 360,1
2911,100,777,2015,6,8,Positive,294,Nintendo Switch,1
2912,36,480,2015,3,5,Neutral,155,Mobile,1
2913,52,8503,2018,7,2,Negative,307,PS4,1
2914,1,8834,2024,1,10,Positive,496,Xbox One,1
2915,184,7808,2017,5,7,Positive,479,Xbox 360,1
2916,107,192,2022,12,9,Positive,331,Xbox Series X,1
2917,161,7734,2015,7,10,Positive,430,Xbox 360,1
2918,106,3818,2015,2,2,Negative,403,Wii,1
2919,164,9838,2024,8,9,Positive,7,Xbox Series X,1
2920,16,8195,2015,5,4,Neutral,26,Mobile,1
2921,185,6975,2023,2,6,Neutral,463,PS5,1
2922,18,210,2020,10,10,Positive,147,PS4,1
2923,68,1557,2023,9,4,Negative,76,PS5,1
2924,188,4409,2019,5,3,Negative,497,PS5,1
2925,148,4007,2016,2,8,Positive,78,Nintendo Switch,1
2926,40,4264,2023,4,1,Negative,488,Xbox 360,1
2927,177,9073,2019,7,7,Neutral,377,Nintendo Switch,1
2928,5,1424,2021,3,9,Positive,233,Mobile,1
2929,191,5206,2015,12,10,Positive,478,Xbox 360,1
2930,9,4308,2015,11,7,Neutral,34,Mobile,1
2931,137,4112,2022,10,2,Negative,8,Wii,0
2932,113,7616,2015,4,7,Neutral,80,Xbox 360,1
2933,157,8782,2024,5,10,Positive,327,Wii,1
2934,91,5150,2020,9,5,Neutral,200,PS3,1
2935,26,5681,2015,8,10,Positive,474,PS4,1
2936,75,3309,2016,7,7,Positive,295,Xbox 360,1
2937,12,1820,2024,3,9,Positive,244,Xbox One,1
2938,188,1930,2015,10,4,Negative,244,Xbox 360,1
2939,129,8907,2017,5,9,Positive,270,Nintendo Switch,0
2940,110,7801,2018,9,8,Positive,415,Wii,1
2941,82,8837,2020,2,7,Positive,339,Xbox 360,1
2942,75,8452,2024,11,8,Positive,422,Nintendo Switch,1
2943,49,1543,2021,7,7,Positive,136,Wii,1
2944,180,471,2020,3,9,Positive,230,Nintendo Switch,1
2945,195,9405,2021,11,10,Positive,439,PS5,1
2946,149,7134,2018,6,7,Positive,97,PS5,1
2947,182,1398,2022,11,10,Positive,296,PS4,1
2948,128,419,2020,12,3,Negative,29,Nintendo Switch,1
2949,4,9474,2018,9,4,Negative,151,PS5,1
2950,185,8686,2016,2,6,Neutral,286,Mobile,1
2951,41,3137,2021,12,4,Negative,441,PS5,1
2952,166,7376,2018,1,7,Positive,140,PS4,1
2953,173,192,2016,9,10,Positive,41,Wii,1
2954,191,7203,2016,1,7,Positive,67,PS5,1
2955,166,5587,2022,11,5,Neutral,325,PS5,1
2956,162,9983,2021,5,9,Positive,175,PS4,1
2957,3,9470,2021,7,9,Positive,180,Wii,1
2958,200,4876,2020,1,6,Neutral,350,Mobile,1
2959,80,8772,2016,7,9,Positive,97,Wii,1
2960,129,2588,2024,5,4,Neutral,254,PS5,1
2961,113,3102,2019,3,9,Positive,77,Wii,0
2962,21,7443,2022,7,7,Neutral,308,PS4,0
2963,82,9534,2016,2,2,Negative,86,Xbox 360,0
2964,13,6115,2020,5,7,Positive,174,PS3,0
2965,193,4754,2024,9,7,Positive,72,PS5,0
2966,187,802,2019,7,10,Positive,441,Xbox Series X,1
2967,88,7127,2018,8,10,Positive,79,Xbox One,1
2968,80,95,2024,3,8,Positive,496,Mobile,1
2969,182,9527,2022,2,5,Neutral,210,PS5,0
2970,97,2598,2017,9,10,Positive,370,PS5,1
2971,158,9375,2018,2,4,Neutral,167,Xbox One,1
2972,29,4376,2017,11,6,Neutral,158,PS4,1
2973,22,6940,2024,10,4,Neutral,225,Wii,1
2974,23,2427,2019,6,8,Positive,284,Mobile,1
2975,72,4027,2024,4,8,Positive,51,PC,0
2976,194,4227,2024,7,10,Positive,335,PS3,1
2977,176,8724,2020,2,7,Positive,333,PS5,1
2978,2,7056,2021,10,5,Neutral,18,PC,1
2979,174,9358,2022,9,10,Positive,434,Xbox 360,1
2980,73,5042,2019,7,3,Negative,24,PS3,1
2981,130,9950,2016,3,7,Positive,184,PS5,1
2982,178,6925,2017,3,8,Positive,159,PC,1
2983,49,5744,2015,10,9,Positive,431,PC,1
2984,161,308,2024,12,3,Negative,106,PS3,1
